project_id,add,delete,pathname
31015510,16,7,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,6,1,openprocurement/tender/openeu/tests/qualification.py
31015510,64,0,openprocurement/tender/openeu/tests/qualification_blanks.py
31015510,0,1,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,2,0,openprocurement/tender/openeu/views/qualification.py
31015510,1,1,setup.py
31015510,1,1,openprocurement/tender/openeu/models.py
31015510,24,7,openprocurement/tender/openeu/tests/cancellation_blanks.py
31015510,1,1,openprocurement/tender/openeu/models.py
31015510,2,0,openprocurement/tender/openeu/tests/cancellation.py
31015510,34,0,openprocurement/tender/openeu/tests/cancellation_blanks.py
31015510,1,1,setup.py
31015510,17,3,openprocurement/tender/openeu/models.py
31015510,23,2,openprocurement/tender/openeu/tests/auction.py
31015510,15,0,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,2,2,setup.py
31015510,2,0,openprocurement/tender/openeu/tests/qualification.py
31015510,47,4,openprocurement/tender/openeu/tests/qualification_blanks.py
31015510,2,2,openprocurement/tender/openeu/views/qualification_complaint.py
31015510,2,2,setup.py
31015510,1,1319,openprocurement/tender/openeu/tests/bid.py
31015510,2,1,openprocurement/tender/openeu/views/cancellation.py
31015510,2,1,openprocurement/tender/openeu/utils.py
31015510,2,8,openprocurement/tender/openeu/tests/cancellation_blanks.py
31015510,1,1,setup.py
31015510,2,0,openprocurement/tender/openeu/tests/cancellation.py
31015510,43,0,openprocurement/tender/openeu/tests/cancellation_blanks.py
31015510,2,2,openprocurement/tender/openeu/views/cancellation.py
31015510,3,3,setup.py
31015510,1,1,openprocurement/tender/openeu/models.py
31015510,42,0,openprocurement/tender/openeu/tests/cancellation.py
31015510,2,2,openprocurement/tender/openeu/views/cancellation.py
31015510,14,3,openprocurement/tender/openeu/tests/base.py
31015510,0,5,openprocurement/tender/openeu/tests/contract_blanks.py
31015510,2,2,openprocurement/tender/openeu/tests/base.py
31015510,5,0,openprocurement/tender/openeu/tests/contract_blanks.py
31015510,2,0,openprocurement/tender/openeu/tests/base.py
31015510,2,2,openprocurement/tender/openeu/tests/contract.py
31015510,18,17,openprocurement/tender/openeu/tests/contract_blanks.py
31015510,2,2,docs.py
31015510,2,2,docs.py
31015510,1,1,openprocurement/tender/openeu/tests/base.py
31015510,0,8,openprocurement/tender/openeu/tests/bid_blanks.py
31015510,1,1,setup.py
31015510,1,0,openprocurement/tender/openeu/tests/chronograph.py
31015510,10,2,openprocurement/tender/openeu/tests/chronograph_blanks.py
31015510,33,62,openprocurement/tender/openeu/tests/chronograph.py
31015510,59,40,openprocurement/tender/openeu/tests/chronograph_blanks.py
31015510,2,2,openprocurement/tender/openeu/tests/complaint.py
31015510,0,9,openprocurement/tender/openeu/tests/auction.py
31015510,2,2,openprocurement/tender/openeu/tests/lot.py
31015510,4,4,openprocurement/tender/openeu/tests/bid_blanks.py
31015510,1,1,setup.py
31015510,22,20,openprocurement/tender/openeu/tests/cancellation.py
31015510,1,1,openprocurement/tender/openeu/tests/base.py
31015510,8,8,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,2,2,openprocurement/tender/openeu/tests/lot_blanks.py
31015510,9,9,openprocurement/tender/openeu/tests/lot_blanks.py
31015510,1,1,openprocurement/tender/openeu/tests/tender.py
31015510,3,3,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,3,2,openprocurement/tender/openeu/tests/tender.py
31015510,3,3,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,11,180,openprocurement/tender/openeu/tests/award.py
31015510,2,2,openprocurement/tender/openeu/tests/award_blanks.py
31015510,40,0,openprocurement/tender/openeu/tests/base.py
31015510,4,0,openprocurement/tender/openeu/tests/qualification.py
31015510,42,0,openprocurement/tender/openeu/tests/qualification_blanks.py
31015510,6,3,openprocurement/tender/openeu/views/qualification_document.py
31015510,3,3,openprocurement/tender/openeu/tests/lot_blanks.py
31015510,7,7,openprocurement/tender/openeu/tests/lot_blanks.py
31015510,3,1,openprocurement/tender/openeu/tests/tender.py
31015510,1,1,openprocurement/tender/openeu/tests/tender_blanks.py
31015510,3,0,openprocurement/tender/openeu/tests/qualification.py
31015510,7,0,openprocurement/tender/openeu/tests/qualification_blanks.py
31015510,43,1306,openprocurement/tender/openeu/tests/bid.py
31015510,135,0,openprocurement/tender/openeu/tests/bid_blanks.py
31015510,3,6,openprocurement/tender/openeu/tests/base.py
31015510,1,0,openprocurement/tender/openeu/tests/lot.py
31015510,0,2,openprocurement/tender/openeu/tests/auction.py
31015510,8,5,openprocurement/tender/openeu/tests/base.py
31015510,8,8,openprocurement/tender/openeu/tests/lot_blanks.py
31015510,1,0,openprocurement/tender/openeu/tests/base.py
31015510,1,11,openprocurement/tender/openeu/views/auction.py
31015510,1,12,openprocurement/tender/openeu/models.py
31015510,0,90,openprocurement/tender/openeu/views/auction.py
31015510,1,17,openprocurement/tender/openeu/views/lot.py
31015510,4,0,openprocurement/tender/openeu/tests/base.py
31015510,0,1,openprocurement/tender/openeu/tests/contract.py
31015510,0,1,openprocurement/tender/openeu/tests/document.py
31015510,0,4,openprocurement/tender/openeu/tests/lot.py
31015510,8,8,openprocurement/tender/openeu/tests/lot_blanks.py
31015510,0,1,openprocurement/tender/openeu/tests/question.py
31015510,0,1,openprocurement/tender/openeu/tests/tender.py
31015510,2,2,openprocurement/tender/openeu/models.py
31015510,4,2,openprocurement/tender/openeu/utils.py
