project_id,add,delete,pathname
31125446,2,2,src/pausing_index_IRIS.py
31125446,2,2,src/pausing_index_IRIS.py
31125446,41,7,src/pausing_index_IRIS.py
31125446,6,6,src/pausing_index_IRIS.py
31125446,1,0,src/pausing_index_IRIS.py
31125446,2,2,src/pausing_index_IRIS.py
31125446,3,3,src/pausing_index_IRIS.py
31125446,3,2,src/pausing_index_IRIS.py
31125446,5,1,src/pausing_index_IRIS.py
31125446,1,1,src/pausing_index_IRIS.py
31125446,4,0,src/pausing_index_IRIS.py
31125446,8,4,src/pausing_index_IRIS.py
31125446,1,0,src/pausing_index_IRIS.py
31125446,2,0,src/pausing_index_IRIS.py
31125446,1,1,src/pausing_index_IRIS.py
31125446,1,1,src/pausing_index_IRIS.py
31125446,2,1,src/pausing_index_IRIS.py
31125446,4,4,src/pausing_index_IRIS.py
31125446,2,0,src/pausing_index_IRIS.py
31125446,76,0,src/GSEA_moustache_plot.py
31125446,24,17,src/MDS_compare.py
31125446,50,0,src/Phosphoproteomics_analysis.py
31125446,115,107,src/Phosphoproteomics_plotter.py
31125446,10,0,src/get_interactors.py
31125446,27,0,src/get_ranked_list_allgenes.py
31125446,45,36,src/main.py
31125446,81,0,src/pausing_index_IRIS.py
31125446,6,4,src/GSEA_distance.py
31125446,1,1,src/GSEA_distance.py
31125446,2,1,src/GSEA_distance.py
31125446,1,1,src/GSEA_distance.py
31125446,1,1,src/GSEA_distance.py
31125446,1,1,src/GSEA_distance.py
31125446,5,2,src/GSEA_distance.py
31125446,3,3,src/GSEA_distance.py
31125446,5,5,src/GSEA_distance.py
31125446,198,0,src/GSEA_distance.py
31125446,5,5,src/GSEA.py
31125446,1,1,src/eRNA_overlap_fpkm_boxplot.py
31125446,2,1,src/GSEA.py
31125446,1,1,src/eRNA_overlap_fpkm_boxplot.py
31125446,1,1,src/GSEA.py
31125446,1,1,src/eRNA_overlap_fpkm_boxplot.py
31125446,1,0,src/GSEA.py
31125446,17,5,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,1,1,src/eRNA_overlap_fpkm_boxplot.py
31125446,8,5,src/eRNA_overlap_fpkm_boxplot.py
31125446,11,10,src/venn_generator.py
31125446,3,3,src/eRNA_overlap_fpkm_boxplot.py
31125446,6,0,src/eRNA_overlap_fpkm_boxplot.py
31125446,10,10,src/eRNA_overlap_fpkm_boxplot.py
31125446,36,16,src/eRNA_overlap_fpkm_boxplot.py
31125446,1,0,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,57,0,src/closest_histogram.py
31125446,80,0,src/eRNA_overlap_fpkm_boxplot.py
31125446,1,1,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,22,2,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,9,9,src/MDS_compare.py
31125446,3,0,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,3,3,src/GSEA.py
31125446,12,12,src/MDS_compare.py
31125446,3,3,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,2,0,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,1,1,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,46,5,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,3,3,src/GSEA.py
31125446,18,15,src/GSEA.py
31125446,4,4,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,4,4,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,4,3,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,1,1,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,2,1,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,2,2,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,71,0,src/Boxplot_ChIPPeak_GROcoverage.py
31125446,6,2,src/GSEA.py
31125446,14,9,src/venn_generator.py
31125446,36,36,src/main.py
31125446,2,2,src/pausing_index_boxplots.py
31125446,78,0,src/venn_generator.py
31125446,1,1,src/main.py
31125446,322,322,src/master_writer.py
31125446,34,19,src/GSEA.py
31125446,1,1,src/main.py
31125446,1,1,src/main.py
31125446,39,37,src/main.py
31125446,1,1,src/GSEA.py
31125446,8,7,src/GSEA.py
31125446,2,2,src/GSEA.py
31125446,3,5,src/GSEA.py
31125446,2,2,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,2,0,src/GSEA.py
31125446,2,3,src/GSEA.py
31125446,5,1,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,1,0,src/GSEA.py
31125446,1,0,src/GSEA.py
31125446,27,1,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,1,2,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,1,3,src/GSEA.py
31125446,3,1,src/GSEA.py
31125446,2,1,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,41,4,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,16,3,src/GSEA.py
31125446,2,2,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,2,1,src/GSEA.py
31125446,2,1,src/GSEA.py
31125446,1,1,src/GSEA.py
31125446,69,0,src/GSEA.py
31125446,31,28,src/MDS_compare.py
31125446,9,7,src/MDS_compare2.py
31125446,185,0,src/gene_fold_change.py
31125446,298,0,src/gene_gc_content_fold_change.py
31125446,42,0,src/get_long_genes.py
31125446,1,4,src/time_series_genes.py
31125446,7,7,src/deseq_file_plotter.py
31125446,2,1,src/deseq_file_plotter.py
31125446,39,20,src/MDS_compare.py
31125446,8,6,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
31125446,10,10,src/deseq_file_plotter.py
31125446,6,6,src/deseq_file_plotter.py
31125446,8,8,src/deseq_file_plotter.py
31125446,8,8,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
31125446,3,3,src/MDS_compare.py
31125446,2,2,src/MDS_compare2.py
31125446,9,8,src/deseq_file_plotter.py
31125446,8,8,src/deseq_file_plotter.py
31125446,6,6,src/deseq_file_plotter.py
31125446,12,5,src/deseq_file_plotter.py
31125446,6,3,src/deseq_file_plotter.py
31125446,3,1,src/deseq_file_plotter.py
31125446,1,2,src/deseq_file_plotter.py
31125446,1,0,src/deseq_file_plotter.py
31125446,1,2,src/deseq_file_plotter.py
31125446,1,0,src/deseq_file_plotter.py
31125446,3,3,src/deseq_file_plotter.py
31125446,3,1,src/deseq_file_plotter.py
31125446,20,2,src/deseq_file_plotter.py
31125446,8,6,src/deseq_file_plotter.py
31125446,0,1,src/deseq_file_plotter.py
31125446,2,2,src/deseq_file_plotter.py
31125446,1,2,src/deseq_file_plotter.py
31125446,1,0,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
31125446,7,16,src/deseq_file_plotter.py
31125446,1,0,src/deseq_file_plotter.py
31125446,1,0,src/deseq_file_plotter.py
31125446,32,3,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
31125446,4,8,src/deseq_file_plotter.py
31125446,23,2,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
31125446,1,1,src/deseq_file_plotter.py
