project_id,hv,cc,sloc,percent,path
4928468,142.62362713128297,9,44,0.42838636363636357,/home/senior/senior/Sample_Projects/round_2/4928468/android/pgs4a-0.9.6/android.py
4928468,8184.666105902642,365,1095,0.8147817351598173,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/cookielib.py
4928468,41.51317942364757,5,96,0.58903125,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/symbol.py
4928468,-1.0,-1,236,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/fileinput.py
4928468,-1.0,-1,34,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/atexit.py
4928468,-1.0,-1,439,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/calendar.py
4928468,-1.0,-1,689,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/zipfile.py
4928468,-1.0,-1,650,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/aifc.py
4928468,188.0175887256437,28,125,0.30158399999999996,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/SimpleHTTPServer.py
4928468,20.89735285398626,7,42,2.3935238095238094,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/dummy_threading.py
4928468,-1.0,-1,205,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/sre_constants.py
4928468,-1.0,-1,984,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/optparse.py
4928468,-1.0,-1,326,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/formatter.py
4928468,-1.0,-1,29,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/anydbm.py
4928468,271.41833283925547,36,115,1.0380608695652174,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/topwindow/topwindow.py
4928468,-1.0,-1,271,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/e32calendar/e32calendar.py
4928468,1763.8317604809947,71,483,0.5723643892339544,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/contacts/contacts.py
4928468,184.47733175670794,15,66,1.237560606060606,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/sysinfo/sysinfo.py
4928468,-1.0,-1,88,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/positioning/positioning.py
4928468,24.0,5,47,2.2725744680851068,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/e32/e32.py
4928468,-1.0,-1,204,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/e32db/e32dbm.py
4928468,-1.0,-1,197,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/graphics/graphics.py
4928468,-1.0,-1,59,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/messaging/messaging.py
4928468,15.509775004326936,4,70,1.2566,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/appuifw/appuifw.py
4928468,60.94436251225966,10,46,2.8683260869565217,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/appuifw/interactive_console.py
4928468,144.75398259382442,14,71,1.946845070422535,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/appuifw/series60_console.py
4928468,0.0,1,393,0.36770737913486007,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/appuifw/key_codes.py
4928468,-1.0,-1,101,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/audio/audio.py
4928468,-1.0,-1,67,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/whichdb.py
4928468,72.0,26,72,1.3089583333333334,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/dev-modules/keycapture/keycapture.py
4928468,115.94522208456974,10,70,0.6283,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/keyword.py
4928468,-1.0,-1,138,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/re.py
4928468,-1.0,-1,194,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/string.py
4928468,-1.0,-1,119,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/pty.py
4928468,1312.2396614404304,68,420,2.737592857142857,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/Cookie.py
4928468,70.32403072095333,15,48,0.6544791666666667,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/glob.py
4928468,-1.0,-1,753,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/xmlrpclib.py
4928468,-1.0,-1,90,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/chunk.py
4928468,-1.0,-1,471,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/unittest.py
4928468,-1.0,-1,118,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/token.py
4928468,-1.0,-1,168,-1.0,/home/senior/senior/Sample_Projects/round_2/4928468/symbian/PythonForS60_1.9.6/module-repo/standard-modules/quopri.py
