project_id,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,cc_rank,cc_score,loc,lloc,single_comments,sloc,multi,comments,blank,mi,path
7667597,4,13,7,13,17,20,56.105716335834195,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.027249752275002266,A,2.0,382,248,5,350,0,5,27,30.779546787691324,/home/senior/senior/Sample_Projects/round_2/7667597/step2files/chimera_frags_session.py
7667597,4,13,7,13,17,20,56.105716335834195,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.027249752275002266,A,2.0,383,248,5,351,0,5,27,30.752594609596503,/home/senior/senior/Sample_Projects/round_2/7667597/step2files/chimera_leads_session.py
7667597,4,13,7,13,17,20,56.105716335834195,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.027249752275002266,A,2.0,310,249,5,278,0,5,27,32.95446255063922,/home/senior/senior/Sample_Projects/round_2/7667597/step1files/chimera-cladosporin-adjusted.py
7667597,4,13,7,13,17,20,56.105716335834195,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.027249752275002266,A,2.0,378,250,5,346,0,5,27,30.88812888418717,/home/senior/senior/Sample_Projects/round_2/7667597/step1files/chimera_session_tcams.py
7667597,4,13,7,13,17,20,56.105716335834195,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.027249752275002266,A,2.0,310,248,5,278,0,5,27,32.95446255063922,/home/senior/senior/Sample_Projects/round_2/7667597/step1files/chimera_cladosporin.py
7667597,3,12,8,17,15,25,47.77443751081735,97.67226489021297,2.125,207.55356289170257,11.530753493983475,0.03255742163007099,,,50,44,4,43,0,6,3,,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/remove_non-q1_db2gz.py
7667597,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,,,25,22,2,20,0,4,3,,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/make_prediction_output.py
7667597,16,479,318,637,495,955,4328.95940410763,8548.476902793458,10.63883089770355,90945.80020174418,5052.544455652454,2.8494923009311526,A,4.12903225806,514,375,86,364,32,111,32,16.019376304849853,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/geometry.py
7667597,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,A,1.0,35,22,9,22,0,10,4,60.02779546727295,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/pdbMostOccupied.py
7667597,17,378,223,439,395,662,3306.014504656822,5710.219254108676,9.871693121693122,56369.53213414425,3131.640674119125,1.9034064180362253,A,4.125,1156,964,86,931,55,166,84,8.365778826221398,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/pdb.py
7667597,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,18,11,3,11,0,3,4,,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/smilesmass.py
7667597,8,28,16,32,36,48,158.6059378176129,248.15640006923098,4.571428571428571,1134.4292574593417,63.023847636630094,0.082718800023077,A,2.73333333333,161,118,19,102,23,27,17,38.94427105353801,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/unionfind2.py
7667597,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,3.4594316186372978,0.01383772647454919,,,43,36,5,34,0,9,4,,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/remove_incomplete_db2gz.py
7667597,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,,,33,29,3,27,0,4,3,,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/make_tcams_output.py
7667597,9,40,24,48,49,72,241.40644880847532,404.259108776295,5.4,2182.9991873919935,121.27773263288853,0.134753036258765,D,27.0,74,62,4,62,0,15,8,38.858291765220656,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/chembl2smi.py
7667597,3,25,15,28,28,43,120.85129224653159,206.71626164847697,1.68,347.2833195694413,19.29351775385785,0.06890542054949232,A,2.0,33,21,7,21,0,11,5,54.220475171069694,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/grab_pdb.py
7667597,4,15,8,16,19,24,66.60335893412778,101.95026032264605,2.1333333333333333,217.49388868831156,12.082993816017309,0.03398342010754868,A,1.0,40,31,4,30,0,7,6,53.24054285637897,/home/senior/senior/Sample_Projects/round_2/7667597/scripts/grab_pdb_chain.py
